,Folder,Horizontal,Vertical,Distances
3694,001999_05_02,0.898438,0.898438,1.0
3695,001999_05_03,0.898438,0.898438,1.0
3696,001999_06_02,0.9375,0.9375,1.0
3697,001999_06_03,0.9375,0.9375,1.0
3698,001999_07_02,0.8378909999999999,0.8378909999999999,1.0
3699,001999_07_03,0.8378909999999999,0.8378909999999999,1.0
3700,001999_08_02,0.9375,0.9375,1.0
3701,002002_01_01,0.325,0.325,1.0
3702,002002_02_02,0.703125,0.703125,1.0
3703,002002_02_03,0.703125,0.703125,1.0
3704,002002_03_01,0.625,0.625,1.0
3705,002002_03_02,0.625,0.625,1.0
3706,002002_04_01,0.732422,0.732422,1.0
3707,002002_04_02,0.732422,0.732422,1.0
3708,002003_01_01,0.78125,0.78125,1.0
3709,002005_01_02,0.8886719999999999,0.8886719999999999,1.0
3710,002008_04_02,0.9375,0.9375,1.0
3711,002010_02_01,0.9355469999999999,0.9355469999999999,1.0
3712,002010_03_01,0.716797,0.716797,1.0
3713,002010_04_02,0.8164060000000001,0.8164060000000001,1.0
3714,002011_01_02,0.8164060000000001,0.8164060000000001,1.0
3715,002011_02_01,0.8164060000000001,0.8164060000000001,1.0
3716,002011_03_01,0.742188,0.742188,1.0
3717,002018_02_01,0.9375,0.9375,1.0
3718,002022_01_01,0.742188,0.742188,1.0
3719,002022_02_01,0.742188,0.742188,1.0
3720,002023_01_01,0.7809999999999999,0.7809999999999999,1.0
3721,002023_02_02,0.859375,0.859375,1.0
3722,002023_03_02,0.804688,0.804688,1.0
3723,002024_01_02,0.9375,0.9375,1.0
3724,002025_01_01,0.337891,0.337891,1.0
3725,002025_02_01,0.416016,0.416016,1.0
3726,002025_03_01,0.9,0.9,1.0
3727,002027_01_01,0.7809999999999999,0.7809999999999999,1.0
3728,002027_01_02,0.7809999999999999,0.7809999999999999,1.0
3729,002027_02_01,0.6914060000000001,0.6914060000000001,1.0
3730,002027_02_02,0.6914060000000001,0.6914060000000001,1.0
3731,002028_01_01,0.8164060000000001,0.8164060000000001,1.0
3732,002029_02_01,0.732422,0.732422,1.0
3733,002031_01_01,0.898438,0.898438,1.0
3734,002031_03_02,0.878906,0.878906,1.0
3735,002032_01_01,0.898438,0.898438,1.0
3736,002034_01_01,0.732422,0.732422,1.0
3737,002034_03_01,0.7148439999999999,0.7148439999999999,1.0
3738,002034_04_01,0.726562,0.726562,1.0
3739,002034_04_02,0.726562,0.726562,1.0
3740,002034_05_01,0.859375,0.859375,1.0
3741,002034_05_02,0.859375,0.859375,1.0
3742,002036_01_01,0.9375,0.9375,1.0
3743,002037_01_02,0.90625,0.90625,1.0
3744,002038_01_01,0.732422,0.732422,1.0
3745,002039_01_01,0.664062,0.664062,1.0
3746,002041_02_02,0.859375,0.859375,1.0
3747,002041_03_02,0.65625,0.65625,1.0
3748,002042_02_02,0.810547,0.810547,1.0
3749,002042_03_01,0.732422,0.732422,1.0
3750,002042_03_02,0.732422,0.732422,1.0
3751,002042_04_01,0.742188,0.742188,1.0
3752,002042_04_02,0.742188,0.742188,1.0
3753,002042_05_01,0.7304689999999999,0.7304689999999999,1.0
3754,002042_05_02,0.7304689999999999,0.7304689999999999,1.0
3755,002042_06_02,0.6914060000000001,0.6914060000000001,1.0
3756,002043_01_01,0.664062,0.664062,1.0
3757,002044_01_02,0.6914060000000001,0.6914060000000001,1.0
3758,002045_01_01,0.664062,0.664062,1.0
3759,002045_02_01,0.664062,0.664062,1.0
3760,002047_01_02,0.976562,0.976562,1.0
3761,002047_02_01,0.976562,0.976562,1.0
3762,002047_03_02,0.9375,0.9375,1.0
3763,002049_01_01,0.859375,0.859375,1.0
3764,002051_01_02,0.898438,0.898438,1.0
3765,002054_01_01,0.804688,0.804688,1.0
3766,002056_02_01,0.976562,0.976562,1.0
3767,002056_02_02,0.976562,0.976562,1.0
3768,002059_02_01,0.647,0.647,1.0
3769,002061_01_01,0.898438,0.898438,1.0
3770,002062_01_01,0.859375,0.859375,1.0
3771,002065_02_01,0.742188,0.742188,1.0
3772,002067_01_01,0.732422,0.732422,1.0
3773,002067_02_01,0.7871090000000001,0.7871090000000001,1.0
3774,002067_03_01,0.820312,0.820312,1.0
3775,002068_01_02,0.78125,0.78125,1.0
3776,002068_02_02,0.8164060000000001,0.8164060000000001,1.0
3777,002068_03_02,0.8007810000000001,0.8007810000000001,1.0
3778,002068_04_02,0.8164060000000001,0.8164060000000001,1.0
3779,002070_01_02,0.898438,0.898438,1.0
3780,002070_02_01,0.8164060000000001,0.8164060000000001,1.0
3781,002071_02_02,0.732422,0.732422,1.0
3782,002072_02_01,0.732422,0.732422,1.0
3783,002073_01_01,0.705078,0.705078,1.0
3784,002073_02_01,0.9375,0.9375,1.0
3785,002074_01_01,0.78125,0.78125,1.0
3786,002074_02_01,0.7148439999999999,0.7148439999999999,1.0
3787,002074_02_02,0.7148439999999999,0.7148439999999999,1.0
3788,002074_02_03,0.7148439999999999,0.7148439999999999,1.0
3789,002075_02_01,0.7128909999999999,0.7128909999999999,1.0
3790,002076_01_02,0.703125,0.703125,1.0
3791,002078_02_01,0.960938,0.960938,1.0
3792,002079_01_01,0.7020000000000001,0.7020000000000001,1.0
3793,002080_03_02,0.859375,0.859375,1.0
3794,002080_07_01,0.863281,0.863281,1.0
3795,002081_01_01,0.78125,0.78125,1.0
3796,002081_02_01,0.78125,0.78125,1.0
3797,002082_01_01,0.878906,0.878906,1.0
3798,002083_03_01,0.976562,0.976562,1.0
3799,002084_01_02,0.312,0.312,1.0
3800,002085_01_01,0.976562,0.976562,1.0
3801,002085_02_01,0.976562,0.976562,1.0
3802,002086_02_01,0.914062,0.914062,1.0
3803,002086_02_02,0.914062,0.914062,1.0
3804,002087_01_01,0.609375,0.609375,1.0
3805,002087_02_01,0.703125,0.703125,1.0
3806,002087_03_01,0.703125,0.703125,1.0
3807,002088_02_02,0.703125,0.703125,1.0
3808,002088_03_02,0.7128909999999999,0.7128909999999999,1.0
3809,002088_05_01,0.820312,0.820312,1.0
3810,002090_01_01,0.664062,0.664062,1.0
3811,002090_03_01,0.703125,0.703125,1.0
3812,002090_04_02,0.804688,0.804688,1.0
3813,002090_05_01,0.78125,0.78125,1.0
3814,002092_01_01,0.8125,0.8125,1.0
3815,002093_01_02,0.859375,0.859375,1.0
3816,002093_02_02,0.6914060000000001,0.6914060000000001,1.0
3817,002094_01_01,0.716797,0.716797,1.0
3818,002094_02_01,0.732422,0.732422,1.0
3819,002094_03_01,0.732422,0.732422,1.0
3820,002094_04_01,0.820312,0.820312,1.0
3821,002096_01_02,0.976562,0.976562,1.0
3822,002098_01_02,0.8164060000000001,0.8164060000000001,1.0
3823,002098_04_01,0.78125,0.78125,1.0
3824,002098_05_01,0.8164060000000001,0.8164060000000001,1.0
3825,002099_01_01,0.7910159999999999,0.7910159999999999,1.0
3826,002099_01_03,0.7910159999999999,0.7910159999999999,1.0
3827,002100_01_02,0.6914060000000001,0.6914060000000001,1.0
3828,002101_01_01,0.703125,0.703125,1.0
3829,002101_01_02,0.703125,0.703125,1.0
3830,002102_01_01,0.7809999999999999,0.7809999999999999,1.0
3831,002102_02_01,0.6914060000000001,0.6914060000000001,1.0
3832,002105_02_01,0.703125,0.703125,1.0
3833,002107_01_01,0.78125,0.78125,1.0
3834,002107_02_02,0.859375,0.859375,1.0
3835,002107_03_01,0.8164060000000001,0.8164060000000001,1.0
3836,002107_04_01,0.820312,0.820312,1.0
3837,002107_05_01,0.820312,0.820312,1.0
3838,002107_05_02,0.820312,0.820312,1.0
3839,002108_02_01,0.914062,0.914062,1.0
3840,002108_03_01,0.9375,0.9375,1.0
3841,002108_03_02,0.9375,0.9375,1.0
3842,002109_01_02,0.585938,0.585938,1.0
3843,002109_03_02,0.9375,0.9375,1.0
3844,002110_02_01,0.9375,0.9375,1.0
3845,002110_02_02,0.9375,0.9375,1.0
3846,002110_04_02,0.820312,0.820312,1.0
3847,002110_05_01,0.820312,0.820312,1.0
3848,002110_06_02,0.859375,0.859375,1.0
3849,002110_08_02,0.82,0.82,1.0
3850,002110_09_02,0.82,0.82,1.0
3851,002110_10_02,0.898438,0.898438,1.0
3852,002110_10_03,0.898438,0.898438,1.0
3853,002110_12_01,0.8164060000000001,0.8164060000000001,1.0
3854,002110_15_02,0.820312,0.820312,1.0
3855,002110_15_03,0.820312,0.820312,1.0
3856,002110_16_02,0.796875,0.796875,1.0
3857,002110_17_01,0.820312,0.820312,1.0
3858,002110_17_02,0.820312,0.820312,1.0
3859,002111_01_01,0.585938,0.585938,1.0
3860,002111_02_01,0.585938,0.585938,1.0
3861,002111_03_01,0.585938,0.585938,1.0
3862,002111_04_01,0.585938,0.585938,1.0
3863,002111_05_01,0.585938,0.585938,1.0
3864,002111_05_02,0.585938,0.585938,1.0
3865,002112_01_01,0.742188,0.742188,1.0
3866,002112_02_01,0.665,0.665,1.0
3867,002113_01_01,0.6914060000000001,0.6914060000000001,1.0
3868,002113_01_02,0.6914060000000001,0.6914060000000001,1.0
3869,002115_02_01,0.78125,0.78125,1.0
3870,002116_02_02,0.8164060000000001,0.8164060000000001,1.0
3871,002116_02_03,0.8164060000000001,0.8164060000000001,1.0
3872,002116_06_01,0.8164060000000001,0.8164060000000001,1.0
3873,002116_08_02,0.743,0.743,1.0
3874,002118_03_02,0.779297,0.779297,1.0
3875,002119_01_02,0.8574219999999999,0.8574219999999999,1.0
3876,002119_02_02,0.7809999999999999,0.7809999999999999,1.0
3877,002119_03_02,0.39,0.39,1.0
3878,002119_04_02,0.8339840000000001,0.8339840000000001,1.0
3879,002119_07_02,0.78125,0.78125,1.0
3880,002119_08_02,0.78125,0.78125,1.0
3881,002119_09_01,0.782,0.782,1.0
3882,002121_02_01,0.78125,0.78125,1.0
3883,002123_01_01,0.734375,0.734375,1.0
3884,002124_02_02,0.742188,0.742188,1.0
3885,002124_03_01,0.8164060000000001,0.8164060000000001,1.0
3886,002126_01_01,0.8164060000000001,0.8164060000000001,1.0
3887,002126_02_01,0.859375,0.859375,1.0
3888,002127_01_02,0.6914060000000001,0.6914060000000001,1.0
3889,002127_02_02,0.701172,0.701172,1.0
3890,002127_03_02,0.7070310000000001,0.7070310000000001,1.0
3891,002127_03_03,0.7070310000000001,0.7070310000000001,1.0
3892,002127_04_01,0.7304689999999999,0.7304689999999999,1.0
3893,002127_05_01,0.6914060000000001,0.6914060000000001,1.0
3894,002127_06_02,0.732422,0.732422,1.0
3895,002127_07_01,0.78125,0.78125,1.0
3896,002129_01_02,0.859375,0.859375,1.0
3897,002132_01_01,0.78125,0.78125,1.0
3898,002134_01_01,0.858,0.858,1.0
3899,002134_02_01,0.82,0.82,1.0
3900,002134_03_02,0.78125,0.78125,1.0
3901,002135_01_02,0.8164060000000001,0.8164060000000001,1.0
3902,002135_03_02,0.6914060000000001,0.6914060000000001,1.0
3903,002136_03_02,0.703125,0.703125,1.0
3904,002136_04_02,0.732422,0.732422,1.0
3905,002137_01_01,0.78125,0.78125,1.0
3906,002138_02_02,0.78125,0.78125,1.0
3907,002139_01_02,0.664062,0.664062,1.0
3908,002139_04_02,0.6914060000000001,0.6914060000000001,1.0
3909,002139_04_03,0.6914060000000001,0.6914060000000001,1.0
3910,002140_01_01,0.7773439999999999,0.7773439999999999,1.0
3911,002141_01_02,0.9375,0.9375,1.0
3912,002143_01_02,0.7597659999999999,0.7597659999999999,1.0
3913,002144_01_02,0.878906,0.878906,1.0
3914,002144_01_03,0.878906,0.878906,1.0
3915,002145_01_02,0.742188,0.742188,1.0
3916,002145_03_01,0.703125,0.703125,1.0
3917,002145_04_01,0.8222659999999999,0.8222659999999999,1.0
3918,002145_06_01,0.898438,0.898438,1.0
3919,002152_01_01,0.7809999999999999,0.7809999999999999,1.0
3920,002152_02_01,0.8535159999999999,0.8535159999999999,1.0
3921,002152_03_02,0.898438,0.898438,1.0
3922,002152_04_02,0.8378909999999999,0.8378909999999999,1.0
3923,002152_05_02,0.78125,0.78125,1.0
3924,002153_01_01,0.6914060000000001,0.6914060000000001,1.0
3925,002153_03_01,0.7304689999999999,0.7304689999999999,1.0
3926,002153_05_02,0.6914060000000001,0.6914060000000001,1.0
3927,002153_06_01,0.782,0.782,1.0
3928,002153_06_02,0.782,0.782,1.0
3929,002153_07_01,0.488,0.488,1.0
3930,002153_08_02,0.8164060000000001,0.8164060000000001,1.0
3931,002153_09_02,0.8417969999999999,0.8417969999999999,1.0
3932,002153_10_01,0.820312,0.820312,1.0
3933,002153_11_02,0.859375,0.859375,1.0
3934,002154_01_01,0.875,0.875,1.0
3935,002156_01_01,0.859375,0.859375,1.0
3936,002156_02_01,0.8652340000000001,0.8652340000000001,1.0
3937,002156_02_02,0.8652340000000001,0.8652340000000001,1.0
3938,002157_02_01,0.9589840000000001,0.9589840000000001,1.0
3939,002157_03_01,0.9199219999999999,0.9199219999999999,1.0
3940,002158_01_01,0.878906,0.878906,1.0
3941,002158_02_01,0.976562,0.976562,1.0
3942,002158_03_01,0.8808590000000001,0.8808590000000001,1.0
3943,002158_03_02,0.8808590000000001,0.8808590000000001,1.0
3944,002159_01_02,0.976562,0.976562,1.0
3945,002161_01_02,0.7753909999999999,0.7753909999999999,1.0
3946,002161_02_01,0.638672,0.638672,1.0
3947,002161_03_01,0.8164060000000001,0.8164060000000001,1.0
3948,002161_04_02,0.8164060000000001,0.8164060000000001,1.0
3949,002161_05_01,0.7148439999999999,0.7148439999999999,1.0
3950,002163_01_01,0.878906,0.878906,1.0
3951,002163_01_02,0.878906,0.878906,1.0
3952,002164_01_01,0.9375,0.9375,1.0
3953,002167_02_02,0.976562,0.976562,1.0
3954,002167_03_02,0.859375,0.859375,1.0
3955,002167_05_02,0.859375,0.859375,1.0
3956,002168_02_02,0.976562,0.976562,1.0
3957,002169_02_02,0.664062,0.664062,1.0
3958,002171_01_02,0.703125,0.703125,1.0
3959,002173_01_02,0.6992189999999999,0.6992189999999999,1.0
3960,002173_02_01,0.732422,0.732422,1.0
3961,002174_03_02,0.732422,0.732422,1.0
3962,002174_04_01,0.71875,0.71875,1.0
3963,002174_05_01,0.7246090000000001,0.7246090000000001,1.0
3964,002175_01_02,0.8164060000000001,0.8164060000000001,1.0
3965,002175_01_03,0.8164060000000001,0.8164060000000001,1.0
3966,002176_01_03,0.859375,0.859375,1.0
3967,002177_03_01,0.8164060000000001,0.8164060000000001,1.0
3968,002177_04_02,0.732422,0.732422,1.0
3969,002177_05_01,0.732422,0.732422,1.0
3970,002177_06_01,0.7246090000000001,0.7246090000000001,1.0
3971,002177_07_01,0.701172,0.701172,1.0
3972,002177_08_01,0.779297,0.779297,1.0
3973,002178_02_02,0.976562,0.976562,1.0
3974,002178_03_01,0.7809999999999999,0.7809999999999999,1.0
3975,002178_03_02,0.7809999999999999,0.7809999999999999,1.0
3976,002179_01_01,0.976562,0.976562,1.0
3977,002180_01_02,0.78125,0.78125,1.0
3978,002181_01_02,0.742188,0.742188,1.0
3979,002181_02_01,0.585938,0.585938,1.0
3980,002183_03_01,0.6914060000000001,0.6914060000000001,1.0
3981,002183_04_01,0.6914060000000001,0.6914060000000001,1.0
3982,002185_01_01,0.878906,0.878906,1.0
3983,002185_02_01,0.7851560000000001,0.7851560000000001,1.0
3984,002186_01_02,0.8164060000000001,0.8164060000000001,1.0
3985,002187_01_01,0.78125,0.78125,1.0
3986,002188_01_01,0.859375,0.859375,1.0
3987,002190_01_01,0.9375,0.9375,1.0
3988,002190_01_02,0.9375,0.9375,1.0
3989,002190_01_03,0.9375,0.9375,1.0
3990,002190_02_01,0.824219,0.824219,1.0
3991,002190_03_01,0.898438,0.898438,1.0
3992,002190_04_01,0.78125,0.78125,1.0
3993,002190_04_02,0.78125,0.78125,1.0
3994,002191_01_01,0.703125,0.703125,1.0
3995,002191_02_02,0.78125,0.78125,1.0
3996,002192_03_01,0.6835939999999999,0.6835939999999999,1.0
3997,002193_01_01,0.585938,0.585938,1.0
3998,002194_01_01,0.8164060000000001,0.8164060000000001,1.0
3999,002195_01_02,0.6835939999999999,0.6835939999999999,1.0
4000,002196_01_02,0.7773439999999999,0.7773439999999999,1.0
4001,002197_02_01,0.8164060000000001,0.8164060000000001,1.0
4002,002197_03_02,0.8164060000000001,0.8164060000000001,1.0
4003,002197_04_02,0.78125,0.78125,1.0
4004,002197_05_01,0.8164060000000001,0.8164060000000001,1.0
4005,002197_06_01,0.665,0.665,1.0
4006,002198_02_02,0.8007810000000001,0.8007810000000001,1.0
4007,002199_01_01,0.664062,0.664062,1.0
4008,002199_02_01,0.732422,0.732422,1.0
4009,002200_01_01,0.898438,0.898438,1.0
4010,002203_01_02,0.898438,0.898438,1.0
4011,002203_02_01,0.976562,0.976562,1.0
4012,002203_03_01,0.8574219999999999,0.8574219999999999,1.0
4013,002203_04_01,0.8222659999999999,0.8222659999999999,1.0
4014,002203_04_02,0.8222659999999999,0.8222659999999999,1.0
4015,002205_01_02,0.8164060000000001,0.8164060000000001,1.0
4016,002205_02_02,0.8164060000000001,0.8164060000000001,1.0
4017,002206_01_02,0.732422,0.732422,1.0
4018,002207_01_02,0.976562,0.976562,1.0
4019,002210_01_02,0.859375,0.859375,1.0
4020,002210_02_02,0.8007810000000001,0.8007810000000001,1.0
4021,002211_01_01,0.488281,0.488281,1.0
4022,002212_01_01,0.863281,0.863281,1.0
4023,002215_01_01,0.65625,0.65625,1.0
4024,002215_02_01,0.6132810000000001,0.6132810000000001,1.0
4025,002215_03_01,0.7089840000000001,0.7089840000000001,1.0
4026,002217_01_02,0.9375,0.9375,1.0
4027,002218_02_01,0.898438,0.898438,1.0
4028,002218_02_02,0.898438,0.898438,1.0
4029,002218_02_03,0.898438,0.898438,1.0
4030,002219_01_02,0.7148439999999999,0.7148439999999999,1.0
4031,002220_01_01,0.953125,0.953125,1.0
4032,002225_01_01,0.4375,0.4375,1.0
4033,002225_02_01,0.8164060000000001,0.8164060000000001,1.0
4034,002225_03_01,0.976562,0.976562,1.0
4035,002225_04_01,0.976562,0.976562,1.0
4036,002225_05_02,0.835938,0.835938,1.0
4037,002225_05_03,0.835938,0.835938,1.0
4038,002229_02_02,0.6914060000000001,0.6914060000000001,1.0
4039,002229_05_02,0.6503909999999999,0.6503909999999999,1.0
4040,002229_08_01,0.732422,0.732422,1.0
4041,002229_09_02,0.732422,0.732422,1.0
4042,002230_01_01,0.9375,0.9375,1.0
4043,002231_01_01,0.8164060000000001,0.8164060000000001,1.0
4044,002231_02_02,0.732422,0.732422,1.0
4045,002232_01_01,0.9003909999999999,0.9003909999999999,1.0
4046,002233_01_01,0.585938,0.585938,1.0
4047,002234_01_01,0.773438,0.773438,1.0
4048,002237_01_01,0.669922,0.669922,1.0
4049,002240_01_01,0.8164060000000001,0.8164060000000001,1.0
4050,002240_02_02,0.7773439999999999,0.7773439999999999,1.0
4051,002240_02_03,0.7773439999999999,0.7773439999999999,1.0
4052,002241_01_02,0.859375,0.859375,1.0
4053,002241_02_02,0.976562,0.976562,1.0
4054,002241_02_03,0.976562,0.976562,1.0
4055,002241_03_02,0.782,0.782,1.0
4056,002241_03_03,0.782,0.782,1.0
4057,002241_04_02,0.859375,0.859375,1.0
4058,002241_04_03,0.859375,0.859375,1.0
4059,002242_01_01,0.742188,0.742188,1.0
4060,002242_02_01,0.898438,0.898438,1.0
4061,002242_04_01,0.820312,0.820312,1.0
4062,002242_06_01,0.765625,0.765625,1.0
4063,002242_08_02,0.8164060000000001,0.8164060000000001,1.0
4064,002244_01_02,0.742188,0.742188,1.0
4065,002244_02_01,0.779297,0.779297,1.0
4066,002245_01_02,0.7809999999999999,0.7809999999999999,1.0
4067,002246_01_01,0.78125,0.78125,1.0
4068,002248_01_02,0.742188,0.742188,1.0
4069,002248_02_02,0.8164060000000001,0.8164060000000001,1.0
4070,002249_01_01,0.7089840000000001,0.7089840000000001,1.0
4071,002250_03_02,0.664062,0.664062,1.0
4072,002250_04_01,0.748047,0.748047,1.0
4073,002250_04_02,0.748047,0.748047,1.0
4074,002250_05_01,0.6835939999999999,0.6835939999999999,1.0
4075,002251_01_01,0.664062,0.664062,1.0
4076,002253_01_01,0.898438,0.898438,1.0
4077,002256_01_02,0.78125,0.78125,1.0
4078,002256_02_03,0.7460939999999999,0.7460939999999999,1.0
4079,002258_01_02,0.976562,0.976562,1.0
4080,002261_01_02,0.8574219999999999,0.8574219999999999,1.0
4081,002263_01_01,0.898438,0.898438,1.0
4082,002263_02_01,0.78125,0.78125,1.0
4083,002263_03_01,0.78125,0.78125,1.0
4084,002263_05_02,0.782,0.782,1.0
4085,002263_06_01,0.859375,0.859375,1.0
4086,002266_01_01,0.8164060000000001,0.8164060000000001,1.0
4087,002266_01_02,0.8164060000000001,0.8164060000000001,1.0
4088,002266_02_02,0.859375,0.859375,1.0
4089,002270_02_01,0.671875,0.671875,1.0
4090,002270_03_01,0.732422,0.732422,1.0
4091,002270_04_01,0.6503909999999999,0.6503909999999999,1.0
4092,002272_01_02,0.742188,0.742188,1.0
4093,002274_01_01,0.332,0.332,1.0
4094,002275_01_01,0.859375,0.859375,1.0
4095,002275_01_02,0.859375,0.859375,1.0
4096,002276_01_02,0.732422,0.732422,1.0
4097,002276_01_03,0.732422,0.732422,1.0
4098,002276_02_02,0.8300780000000001,0.8300780000000001,1.0
4099,002276_02_03,0.8300780000000001,0.8300780000000001,1.0
4100,002276_03_02,0.8164060000000001,0.8164060000000001,1.0
4101,002276_03_03,0.8164060000000001,0.8164060000000001,1.0
4102,002276_04_02,0.820312,0.820312,1.0
4103,002276_04_03,0.820312,0.820312,1.0
4104,002276_05_02,0.859375,0.859375,1.0
4105,002276_05_03,0.859375,0.859375,1.0
4106,002276_06_02,0.782,0.782,1.0
4107,002276_06_03,0.782,0.782,1.0
4108,002276_07_02,0.898438,0.898438,1.0
4109,002276_07_03,0.898438,0.898438,1.0
4110,002277_01_01,0.898438,0.898438,1.0
4111,002277_02_02,0.742188,0.742188,1.0
4112,002278_01_01,0.8085939999999999,0.8085939999999999,1.0
4113,002280_01_03,0.898438,0.898438,1.0
4114,002282_01_02,0.832031,0.832031,1.0
4115,002283_01_01,0.78125,0.78125,1.0
4116,002283_02_02,0.878906,0.878906,1.0
4117,002283_02_03,0.878906,0.878906,1.0
4118,002283_03_01,0.898438,0.898438,1.0
4119,002284_01_02,0.859375,0.859375,1.0
4120,002284_02_02,0.6914060000000001,0.6914060000000001,1.0
4121,002284_02_03,0.6914060000000001,0.6914060000000001,1.0
4122,002285_01_02,0.664062,0.664062,1.0
4123,002286_01_01,0.6914060000000001,0.6914060000000001,1.0
4124,002286_02_01,0.8535159999999999,0.8535159999999999,1.0
4125,002286_03_02,0.7809999999999999,0.7809999999999999,1.0
4126,002286_04_02,0.8125,0.8125,1.0
4127,002286_05_01,0.9375,0.9375,1.0
4128,002286_06_02,0.78125,0.78125,1.0
4129,002286_07_01,0.8164060000000001,0.8164060000000001,1.0
4130,002286_07_02,0.8164060000000001,0.8164060000000001,1.0
4131,002287_01_01,0.732422,0.732422,1.0
4132,002287_02_01,0.732422,0.732422,1.0
4133,002288_01_01,0.832031,0.832031,1.0
4134,002289_01_01,0.78125,0.78125,1.0
4135,002289_02_01,0.732422,0.732422,1.0
4136,002289_03_01,0.742188,0.742188,1.0
4137,002289_04_01,0.742188,0.742188,1.0
4138,002289_05_01,0.7148439999999999,0.7148439999999999,1.0
4139,002289_06_01,0.859375,0.859375,1.0
4140,002289_07_01,0.7539060000000001,0.7539060000000001,1.0
4141,002289_08_01,0.732422,0.732422,1.0
4142,002289_09_01,0.78125,0.78125,1.0
4143,002289_10_01,0.804688,0.804688,1.0
4144,002290_01_02,0.7382810000000001,0.7382810000000001,1.0
4145,002290_02_01,0.976562,0.976562,1.0
4146,002290_02_02,0.976562,0.976562,1.0
4147,002290_04_02,0.7773439999999999,0.7773439999999999,1.0
4148,002290_06_01,0.804688,0.804688,1.0
4149,002290_06_02,0.804688,0.804688,1.0
4150,002290_07_01,0.339844,0.339844,1.0
4151,002291_01_02,0.732422,0.732422,1.0
4152,002291_02_02,0.8164060000000001,0.8164060000000001,1.0
4153,002291_03_02,0.701172,0.701172,1.0
4154,002291_04_01,0.732422,0.732422,1.0
4155,002291_04_02,0.732422,0.732422,1.0
4156,002291_05_01,0.78125,0.78125,1.0
